_key,categories/0,categories/1,categories/2,categories/3,query,title,categories/4,categories/5
156380,elasticsearch,c#,.net,javascript,sendgrid email anal....txt,"Senior Software Developer (Relo to Portland, OR area) at QuoteCenter (Vancouver, WA)",microservices,
156410,windows,excel,powershell,sccm,windows nt.txt,"Information Security Engineer at Jack Henry & Associates, Inc.® (Springfield, MO)",sus,
156463,testing,,,,user acceptance testing.txt,"SAS Developer at Hays plc (Dublin, Ireland)",,
156489,qa,testing,automated-tests,,user acceptance testing.txt,"Quality Assurance Analyst at 14 West and The Agora Companies (Baltimore, MD)",,
156502,web-services,sql,,,user acceptance testing.txt,"Entry Level Business Analyst at 14 West and The Agora Companies (Baltimore, MD)",,
156503,linux,python,bash,puppet,shell script.txt,"Level II  Linux Support Engineer, Research Computing at New York Genome Center (New York, NY)",,
156550,hadoop,amazon-web-services,bigdata,docker,sendwithus open sou....txt,"DevOps Engineer to help scale our Real-Time Bidding platform with 100k+ QPS at Zemanta (Ljubljana, Slovenia)",aerospike,sysadmin
156559,jsf,spring,hibernate,postgresql,open postgresql mon....txt,"Java-Entwickler, Supporter, Business Analyst / IT Consultant (m/w) at HIS Hochschul-Informations-System eG (Hannover, Deutschland)",html,
156582,apache-spark,oop,java,,visual studio team ....txt,"Principal Software Engineer, Analytics at MuleSoft (Mountain View, CA)",,
156588,cassandra,elasticsearch,apache-spark,,visual studio team ....txt,"Big Data Infrastructure Engineer at MuleSoft (Mountain View, CA)",,
156591,api,user-interface,salesforce,apex,wins.txt,"Staff Architect - Salesforce at American Express (Phoenix, AZ)",visualforce,
156598,qa,testing,python,database,user acceptance testing.txt,"Agile Database Quality Assurance (QA) Engineer (m/f)  (Berlin or Groningen) at Swarm64 AS Zweigstelle Hive (Berlin, Germany)",c++,
156607,node.js,jquery,amazon-web-services,dynamics-crm,wins.txt,"Software Engineer - Core Product at Skuid (Chattanooga, TN)",salesforce,
156636,json,scala,machine-learning,amazon-web-services,websphere application server.txt,"Senior Web Application Engineer at Trust Science Inc. (Edmonton, AB, Canada)",rest,
156651,data-warehouse,etl,amazon-web-services,business-intelligence,wins.txt,"Data Architect (New microservices architecture, SaaS, well funded start-up) at hipages (Sydney, Australia)",,
156657,data-science,spark-streaming,hadoop,,google container en....txt,"Big Data Architect (w/m) at HUK-COBURG Versicherungsgruppe (Coburg, Germany)",,
156680,hadoop,java,apache-flink,hdfs,visual studio team ....txt,"Senior Software Engineer, Java (m/f) at ResearchGate GmbH (Berlin, Germany)",hbase,
156689,python,apache-spark,hadoop,nosql,wins.txt,"Big Data Engineer (m/f) at HelloFresh (Berlin, Germany)",etl,
156719,scala,apache-spark,java,functional-programming,sendwithus open sou....txt,"Scala Developer at Pointlogic (Rotterdam, Netherlands)",,
156722,python,hadoop,scala,etl,test-driven development.txt,"Expert Data Scientist (m/w) at Siemens AG (München, Deutschland)",apache-spark,
156729,rest,amazon-web-services,google-cloud-platform,scala,rackspace cloud ser....txt,"AI Backend Engineer at Snips (Paris, France)",rust,
156732,reactjs,redux,react-redux,javascript,react native materi....txt,"AI Frontend Web Engineer at Snips (Paris, France)",,
156739,elasticsearch,ruby,ruby-on-rails,reactjs,zen rails base appl....txt,"Senior Engineer, Full Stack at Sonian, Inc. (Waltham, MA)",java,
156769,scrum,agile,clojure,salesforce,user acceptance testing.txt,"Salesforce Developer - Community at DentaQuest (Boston, MA)",apex-code,
156770,java,,,,visual studio team ....txt,"Senior Data Engineer at eBay (San Jose, CA)",,
156772,java,,,,local area networking.txt,"Data Engineer at eBay (San Jose, CA)",,
156802,python-3.x,jupyter-notebook,mysql,pandas,mysql performance a....txt,"Data Scientist at autobiz (Suresnes, France)",scikit-learn,
156804,python-3.x,jupyter-notebook,mysql,pandas,mysql performance a....txt,"Data Analyst at autobiz (Suresnes, France)",scikit-learn,
156811,java,agile,bigdata,openshift,websphere mq.txt,"Lead Applications Developer #138070 at UPS (Parsippany-Troy Hills, NJ)",,
156833,sql,.net,microsoft-dynamics,,websphere application server.txt,"Software Application Test Analyst at Rajapack (Tongeren, Belgium)",,
156864,typescript,reactjs,angular,node.js,websphere application server.txt,"Front-End Engineer to Build Data-Rich IoT Application at CleanSpark Inc (San Diego, CA) (allows remote)",rest,
156879,kubernetes,amazon-web-services,gpu,apache-kafka,material design for....txt,"Systems Engineer for Machine Learning Company at Matroid (Palo Alto, CA)",tensorflow,
156881,tensorflow,deep-learning,machine-learning,computer-vision,material design for....txt,"Deep Learning Engineer for Computer Vision Company at Matroid (Palo Alto, CA)",kubernetes,
156905,sysadmin,vmware,devops,sql,î» gordon.txt,"Senior System Administrator at Applied Statistics & Management Inc. (Temecula, CA)",,
156917,java,c#,web-services,apache-spark,google cloud sql fo....txt,"CRM Technical Architect at UBS (London, UK)",sql,
156918,algorithm,java,machine-learning,,sendwithus open sou....txt,Algorithms and Analytics Quantitative Developer at UBS (Hong Kong),,
156926,python,r,sql,pandas,mysql performance a....txt,"Data Scientist at Inkitt GmbH (Berlin, Germany)",mysql,
156988,apache-spark,java,python,apache-kafka,sendwithus open sou....txt,"Software Engineer - Hedge fund (Full-time / 180K - 240k) at GuardX (New York, NY)",redis,
157019,python,postgresql,microservices,kubernetes,visual studio team ....txt,"Software Engineer (Big Data, Python, Full Stack) at University of Chicago | Center for Data Intensive Science (Chicago, IL)",ubuntu,
157055,node.js,agile,javascript,,mysql performance a....txt,"(Senior) Node.js Developer in a fast growing, soundly financed AI start-up at Liquid Labs (Hamburg, Germany)",,
157057,c#,.net,tdd,cleancode,test-driven development.txt,"Software Developer C# (m/f) at ROSEN Technology and Research Center GmbH (Stutensee, Deutschland)",,
157059,c#,uml,javascript,dependency-management,sendwithus open sou....txt,"Software Architect (m/f) at ROSEN Technology and Research Center GmbH (Lingen (Ems), Deutschland)",web-api,
157088,business-intelligence,data-warehouse,etl,amazon-redshift,zen rails base appl....txt,"Data Engineer at Leadfeeder (Helsinki, Finland) (allows remote)",amazon-web-services,
157092,c#,.net,tdd,cleancode,test-driven development.txt,"Software Developer C# (m/f) at ROSEN Technology and Research Center GmbH (Osnabrück, Deutschland)",,
157095,database,java-ee,sas,artificial-intelligence,google container en....txt,"Cadre scientifique H/F at Banque de France (Paris, France)",acl,
157110,hadoop,sql,bash,python,shell script.txt,"Data Engineer // Ingénieur de données at SSENSE (Montréal, QC, Canada)",aws,
157113,hadoop,maven,devops,docker,websphere application server.txt,"DevOps Tech Lead at Oracle UK (Reading, UK)",linux,sysadmin
157127,hadoop,analytics,,,ms project.txt,"Data Management Practice Lead at Omni Resources (Milwaukee, WI)",,
157129,java,python,docker,tensorflow,zen rails base appl....txt,"Sr. Software Engineer, Machine Learning at Atlassian (Mountain View, CA)",machine-learning,
157130,java,javascript,docker,tensorflow,zen rails base appl....txt,"Sr. Full Stack Software Engineer, Machine Learning at Atlassian (Mountain View, CA)",machine-learning,
157133,elasticsearch,hadoop,java,apache-spark,mailgun transaction....txt,"Sr. Software Engineer, Search at Atlassian (Mountain View, CA)",machine-learning,
157162,python,numpy,hadoop,postgresql,visual studio team ....txt,"Head of Applied Machine Learning at Clarifai (New York, NY)",go,
157190,sql,data-warehouse,agile,plsql,test-driven development.txt,"BI - ETL Developer met ervaring in een datawarehouse-omgeving at Smals (Sint-Gillis, Belgium)",,
157196,hadoop,apache-spark,apache,scala,user acceptance testing.txt,"Hadoop Engineer at SpotX (Belfast, UK)",python,
157200,octave,sql,google-analytics,matlab,visual studio team ....txt,"Data Analyst at GetApp (a Gartner company) (Barcelona, Spain)",r,
157215,java,scala,cassandra,rabbitmq,î» gordon.txt,"Data Engineer at Adthena (London, UK)",apache-spark,
157219,sql,http,python,,ms project.txt,"Data Scientist (m/w) at Controlxpert GmbH (Langenfeld (Rheinland), Deutschland)",,
157220,bigdata,data-science,hadoop,data-lake,visual studio team ....txt,"Senior Data Scientist at REAN Cloud (Boulder, CO) (allows remote)",amazon-web-services,
157229,datawarehouse,,,,unix iam.txt,"Software Engineering - Data Warehouse at JP Morgan Chase (Tampa, FL)",,
157243,javascript,css,html,d3.js,mercury interactive.txt,"Développeur FrontEnd & Datavisualisation H/F at IFOP (Paris, France)",,
157252,spark,kafka,cassandra,scala,pusher mobile push ....txt,"Data Engineer at BlueOwl, LLC. (San Francisco, CA)",python,
157261,python,ruby,linux,,windows nt.txt,"Software Engineer-Nessus Research at Tenable, Inc. (Dublin, Ireland)",,
157270,c++,java,devops,machine-learning,visual studio team ....txt,"Senior Software Engineer at Selerity (New York, NY) (allows remote)",linux,
157282,javascript,node.js,angularjs,machine-learning,react native materi....txt,"Senior Augmented Reality Javascript Engineer for VC-Backed AR startup at Apprentice FS (Jersey City, NJ)",,
157304,pytorch,keras,tensorflow,machine-learning,zen rails base appl....txt,"Data Scientist  cutting-edge AI tools for financial news at Exabel (Oslo, Norway)",,
157307,bigdata,scala,java,java-8,ars.txt,"Senior Backend Engineer with Scala/JVM at Zendesk (Dublin, Ireland)",,
157314,.net-core,rest,reactjs,elasticsearch,î» gordon.txt,"Erfaren webbutvecklare som gillar .Net Core och React at e-Avrop AB (Stockholm, Sweden) (allows remote)",mongodb,
157331,java,objective-c,swift,nativeapplication,windows nt.txt,"Java / Big Data Software Engineer at JP Morgan Chase (Jersey City, NJ)",mobile,
157352,javascript,frontend,reactjs,angularjs,react native materi....txt,"Frontend Developer at Accel-Backed Machine Learning CyberSecurity Startup! at CheckRecipient (London, UK)",python,
157355,docker,linux,sysadmin,on-prem,shell script.txt,"On-premise DevOps Engineer at Accel-Backed Machine Learning Startup! at CheckRecipient (London, UK)",architecture,
157360,python-3.x,python,postgresql,sqlalchemy,sendgrid email anal....txt,"Python Backend Engineer at Accel-Backed Machine Learning Startup! at CheckRecipient (London, UK)",flask,
157372,reactjs,php,microservices,javascript,sendwithus open sou....txt,"Senior Software Engineer - Web (Fullstack) at Course Hero (Redwood City, CA)",tensorflow,
157374,agile,cloud,api,java,websphere application server.txt,"Principal Software Engineer - Big Data Performance at Carbon Black (Boulder, CO) (allows remote)",git,
157386,angular,rest,java,artificial-intelligence,unix iam.txt,"***Software Developer - US Citizenship Required*** at Knexus Research Corp. (Oxon Hill, MD)",computer-science,
157431,bigdata,hadoop,apache-spark,qa,user acceptance testing.txt,"Big Data QA Engineers (Hadoop Spark Python Scala Automation) at Vodafone Group (London, UK)",python,
157433,java,javascript,html,sql,visual studio team ....txt,"Salesforce Developer at Picnic (Amsterdam, Netherlands)",ajax,
157446,hadoop,scala,python,apache-spark,unix iam.txt,"Big Data Engineer (Hadoop, Spark, Nifi, Kafka) at Vodafone Group (London, UK)",apache-kafka,
157450,analytics,sql,data-structures,data-science,google cloud sql fo....txt,"Data Architect / Analyst at bexio AG (Rapperswil-Jona, Schweiz)",elasticsearch,
157462,c#,automated-tests,asp.net-web-api,.net,visual studio team ....txt,"Senior QA Automation Analyst -join the best independent digital agency in the UK at Zone (London, UK)",specflow,
157466,hbase,apache-spark,apache-kafka,,rackspace cloud ser....txt,"Big Data Platform Lead / Analytics Specialist at Vodafone Group (London, UK)",,
157476,hadoop,apache-spark,cloud,continuous-integration,shell script.txt,"Devops engineer (Hadoop Cloud Spark CI/CD) at Vodafone Group (London, UK)",kubernetes,sysadmin
157499,python,mysql,nodes,elasticsearch,react native materi....txt,"Senior Site Reliability Engineer (SRE) - Performance at Rollbar (San Francisco, CA)",redis,sysadmin
157566,machine-learning,python,deep-learning,tensorflow,local area networking.txt,"Machine Learning Engineer f/m (100% Remote) at Jaumo GmbH (Göppingen, Germany) (allows remote)",bigdata,
157577,fpga,altera,lattice,xilinx,î» gordon.txt,"Entwickler für die Bereiche System-on-Chip und Elektronik (m/w) at TQ-Systems GmbH (Seefeld, Deutschland)",vhdl,
157593,javascript,node.js,ruby-on-rails,python,zen rails base appl....txt,"Senior Full-Stack Rail Developer at USA TODAY NETWORK (Cambridge, MA)",elasticsearch,
157598,javascript,node.js,reactjs,angularjs,websphere application server.txt,"Full Stack Web Developer - Cancer AI Apps, Electric Car Apps, and More at Roam & Wander (Queens, NY)",,
157600,python,r,machine-learning,hadoop,zen rails base appl....txt,"Senior Principal Data Scientist at EdgeRock Technology Partners (New York, NY)",,
157631,java,hadoop,mapreduce,apache-spark,ms project.txt,"Java Backend Engineer at 3Scan (San Francisco, CA)",,
157632,python,agile,testing,,zen rails base appl....txt,"Sr. Python Developer at AI & Cyber Security Company at Cylance (Austin, TX)",,
157654,scala,python,keras,machine-learning,writing.txt,Software Engineer in Machine Learning at LeadIQ (Singapore),data-science,
157655,python,java,amazon-web-services,docker,rackspace cloud ser....txt,"Software Engineer, Infrastructure at Allen Institute for Artificial Intelligence (Seattle, WA)",kubernetes,
157684,oracle,sql,plsql,database,mailgun transaction....txt,"Oracle Data Warehouse Engineer to grow into Big Data at PAF - Play Among Friends (Helsingfors, Finland)",sysadmin,
157686,cloud,c++,java,python,windows nt.txt,"Graduate Developer - BI and Big Data at Oracle UK (Bristol, UK)",groovy,
157688,oracle,cloud,java,python,windows nt.txt,"Senior Software Engineer - BI and Big Data PaaS at Oracle UK (Bristol, UK)",docker,
157711,sql,python,r,crm,google cloud sql fo....txt,"Data Scientist/Data Engineer (m/f) - Munich, Germany at Westwing Home & Living (Munich, Germany)",,
157727,python,pandas,scikit-learn,apache-spark,aws elastic load ba....txt,"Data Engineer / Python Developer at Kayrros (Paris, France)",,
157729,c#,c++,python,sql,visual studio team ....txt,"Software Developer  CAE at Collier Research Corporation (Newport News, VA)",cython,
157731,wpf,c#,3d,c,user acceptance testing.txt,"Software Developer  3D Graphics at Collier Research Corporation (Newport News, VA)",python,
157737,typescript,javascript,python,go,windows nt.txt,"Software Engineer - Machine Learning at Coresystems AG (Berlin, Germany)",sql,
